StudentCourseGradeID,StudentCourseID,GradeTypeID,CreditAttempted,CreditGiven,NumericGrade,AlphaGrade,AlphaNumericGrade
23593,120485,3,,,91.00,A,4.00
23594,120485,4,,,88.00,B,3.00
23595,120485,5,,,91.00,A,4.00
23596,120485,8,,,94.00,A,4.00
23597,120485,10,,,96.00,A,4.00
23598,120485,11,,,97.00,A,4.00
23599,120486,3,,,92.00,A,4.00
23600,120486,4,,,89.00,B,3.00
23601,120486,5,,,92.00,A,4.00
23602,120486,8,,,95.00,A,4.00
23603,120486,10,,,97.00,A,4.00
23604,120486,11,,,98.00,A,4.00
23605,120487,3,,,83.00,B,3.00
23606,120487,4,,,80.00,B,3.00
23607,120487,5,,,83.00,B,3.00
23608,120487,8,,,86.00,B,3.00
23609,120487,10,,,88.00,B,3.00
23610,120487,11,,,89.00,B,3.00
23611,120488,3,,,93.00,A,4.00
23612,120488,4,,,90.00,A,4.00
23613,120488,5,,,93.00,A,4.00
23614,120488,8,,,96.00,A,4.00
23615,120488,10,,,98.00,A,4.00
23616,120488,11,,,99.00,A,4.00
23617,120489,3,,,78.00,C,2.00
23618,120489,4,,,75.00,C,2.00
23619,120489,5,,,78.00,C,2.00
23620,120489,8,,,81.00,B,3.00
23621,120489,10,,,83.00,B,3.00
23622,120489,11,,,84.00,B,3.00
23623,120490,3,,,0.00,F,0.00
23624,120490,4,,,0.00,F,0.00
23625,120490,5,,,0.00,F,0.00
23626,120490,8,,,3.00,F,0.00
23627,120490,10,,,5.00,F,0.00
23628,120490,11,,,6.00,F,0.00
23629,120491,3,,,95.00,A,4.00
23630,120491,4,,,92.00,A,4.00
23631,120491,5,,,95.00,A,4.00
23632,120491,8,,,98.00,A,4.00
23633,120491,10,,,100.00,A,4.00
23634,120491,11,,,100.00,A,4.00
23635,120492,3,,,81.00,B,3.00
23636,120492,4,,,78.00,C,2.00
23637,120492,5,,,81.00,B,3.00
23638,120492,8,,,84.00,B,3.00
23639,120492,10,,,86.00,B,3.00
23640,120492,11,,,87.00,B,3.00
23641,120493,3,,,83.00,B,3.00
23642,120493,4,,,80.00,B,3.00
23643,120493,5,,,83.00,B,3.00
23644,120493,8,,,86.00,B,3.00
23645,120493,10,,,88.00,B,3.00
23646,120493,11,,,89.00,B,3.00
23647,120494,3,,,93.00,A,4.00
23648,120494,4,,,90.00,A,4.00
23649,120494,5,,,93.00,A,4.00
23650,120494,8,,,96.00,A,4.00
23651,120494,10,,,98.00,A,4.00
23652,120494,11,,,99.00,A,4.00
23653,120495,3,,,96.00,A,4.00
23654,120495,4,,,93.00,A,4.00
23655,120495,5,,,96.00,A,4.00
23656,120495,8,,,99.00,A,4.00
23657,120495,10,,,100.00,A,4.00
23658,120495,11,,,100.00,A,4.00
23659,120496,3,,,86.00,B,3.00
23660,120496,4,,,83.00,B,3.00
23661,120496,5,,,86.00,B,3.00
23662,120496,8,,,89.00,B,3.00
23663,120496,10,,,91.00,A,4.00
23664,120496,11,,,92.00,A,4.00
23665,120497,3,,,75.00,C,2.00
23666,120497,4,,,72.00,C,2.00
23667,120497,5,,,75.00,C,2.00
23668,120497,8,,,78.00,C,2.00
23669,120497,10,,,80.00,B,3.00
23670,120497,11,,,81.00,B,3.00
23671,120498,3,,,99.00,A,4.00
23672,120498,4,,,96.00,A,4.00
23673,120498,5,,,99.00,A,4.00
23674,120498,8,,,100.00,A,4.00
23675,120498,10,,,100.00,A,4.00
23676,120498,11,,,100.00,A,4.00
23677,120499,3,,,79.00,C,2.00
23678,120499,4,,,76.00,C,2.00
23679,120499,5,,,79.00,C,2.00
23680,120499,8,,,82.00,B,3.00
23681,120499,10,,,84.00,B,3.00
23682,120499,11,,,85.00,B,3.00
23683,120500,3,,,66.00,D,1.00
23684,120500,4,,,63.00,D,1.00
23685,120500,5,,,66.00,D,1.00
23686,120500,8,,,69.00,D,1.00
23687,120500,10,,,71.00,C,2.00
23688,120500,11,,,72.00,C,2.00
23689,120501,3,,,52.00,F,0.00
23690,120501,4,,,49.00,F,0.00
23691,120501,5,,,52.00,F,0.00
23692,120501,8,,,55.00,F,0.00
23693,120501,10,,,57.00,F,0.00
23694,120501,11,,,58.00,F,0.00
23695,120502,3,,,85.00,B,3.00
23696,120502,4,,,82.00,B,3.00
23697,120502,5,,,85.00,B,3.00
23698,120502,8,,,88.00,B,3.00
23699,120502,10,,,90.00,A,4.00
23700,120502,11,,,91.00,A,4.00
23701,120503,3,,,72.00,C,2.00
23702,120503,4,,,69.00,D,1.00
23703,120503,5,,,72.00,C,2.00
23704,120503,8,,,75.00,C,2.00
23705,120503,10,,,77.00,C,2.00
23706,120503,11,,,78.00,C,2.00
23707,120504,3,,,47.00,F,0.00
23708,120504,4,,,44.00,F,0.00
23709,120504,5,,,47.00,F,0.00
23710,120504,8,,,50.00,F,0.00
23711,120504,10,,,52.00,F,0.00
23712,120504,11,,,53.00,F,0.00
23713,120505,3,,,46.00,F,0.00
23714,120505,4,,,43.00,F,0.00
23715,120505,5,,,46.00,F,0.00
23716,120505,8,,,49.00,F,0.00
23717,120505,10,,,51.00,F,0.00
23718,120505,11,,,52.00,F,0.00
23719,120506,3,,,45.00,F,0.00
23720,120506,4,,,42.00,F,0.00
23721,120506,5,,,45.00,F,0.00
23722,120506,8,,,48.00,F,0.00
23723,120506,10,,,50.00,F,0.00
23724,120506,11,,,51.00,F,0.00
23725,120507,3,,,52.00,F,0.00
23726,120507,4,,,49.00,F,0.00
23727,120507,5,,,52.00,F,0.00
23728,120507,8,,,55.00,F,0.00
23729,120507,10,,,57.00,F,0.00
23730,120507,11,,,58.00,F,0.00
23731,120508,3,,,74.00,C,2.00
23732,120508,4,,,71.00,C,2.00
23733,120508,5,,,74.00,C,2.00
23734,120508,8,,,77.00,C,2.00
23735,120508,10,,,79.00,C,2.00
23736,120508,11,,,80.00,B,3.00
23737,120509,3,,,80.00,B,3.00
23738,120509,4,,,77.00,C,2.00
23739,120509,5,,,80.00,B,3.00
23740,120509,8,,,83.00,B,3.00
23741,120509,10,,,85.00,B,3.00
23742,120509,11,,,86.00,B,3.00
23743,120510,3,,,88.00,B,3.00
23744,120510,4,,,85.00,B,3.00
23745,120510,5,,,88.00,B,3.00
23746,120510,8,,,91.00,A,4.00
23747,120510,10,,,93.00,A,4.00
23748,120510,11,,,94.00,A,4.00
23749,120511,3,,,77.00,C,2.00
23750,120511,4,,,74.00,C,2.00
23751,120511,5,,,77.00,C,2.00
23752,120511,8,,,80.00,B,3.00
23753,120511,10,,,82.00,B,3.00
23754,120511,11,,,83.00,B,3.00
23755,120512,3,,,81.00,B,3.00
23756,120512,4,,,78.00,C,2.00
23757,120512,5,,,81.00,B,3.00
23758,120512,8,,,84.00,B,3.00
23759,120512,10,,,86.00,B,3.00
23760,120512,11,,,87.00,B,3.00
23761,120513,3,,,76.00,C,2.00
23762,120513,4,,,73.00,C,2.00
23763,120513,5,,,76.00,C,2.00
23764,120513,8,,,79.00,C,2.00
23765,120513,10,,,81.00,B,3.00
23766,120513,11,,,82.00,B,3.00
23767,120514,3,,,73.00,C,2.00
23768,120514,4,,,70.00,C,2.00
23769,120514,5,,,73.00,C,2.00
23770,120514,8,,,76.00,C,2.00
23771,120514,10,,,78.00,C,2.00
23772,120514,11,,,79.00,C,2.00
23773,120515,3,,,74.00,C,2.00
23774,120515,4,,,71.00,C,2.00
23775,120515,5,,,74.00,C,2.00
23776,120515,8,,,77.00,C,2.00
23777,120515,10,,,79.00,C,2.00
23778,120515,11,,,80.00,B,3.00
23779,120516,3,,,80.00,B,3.00
23780,120516,4,,,77.00,C,2.00
23781,120516,5,,,80.00,B,3.00
23782,120516,8,,,83.00,B,3.00
23783,120516,10,,,85.00,B,3.00
23784,120516,11,,,86.00,B,3.00
23785,120517,3,,,76.00,C,2.00
23786,120517,4,,,73.00,C,2.00
23787,120517,5,,,76.00,C,2.00
23788,120517,8,,,79.00,C,2.00
23789,120517,10,,,81.00,B,3.00
23790,120517,11,,,82.00,B,3.00
23791,120518,3,,,97.00,A,4.00
23792,120518,4,,,94.00,A,4.00
23793,120518,5,,,97.00,A,4.00
23794,120518,8,,,100.00,A,4.00
23795,120518,10,,,100.00,A,4.00
23796,120518,11,,,100.00,A,4.00
23797,120519,3,,,94.00,A,4.00
23798,120519,4,,,91.00,A,4.00
23799,120519,5,,,94.00,A,4.00
23800,120519,8,,,97.00,A,4.00
23801,120519,10,,,99.00,A,4.00
23802,120519,11,,,100.00,A,4.00
23803,120520,3,,,66.00,D,1.00
23804,120520,4,,,63.00,D,1.00
23805,120520,5,,,66.00,D,1.00
23806,120520,8,,,69.00,D,1.00
23807,120520,10,,,71.00,C,2.00
23808,120520,11,,,72.00,C,2.00
23809,120521,3,,,0.00,F,0.00
23810,120521,4,,,0.00,F,0.00
23811,120521,5,,,0.00,F,0.00
23812,120521,8,,,3.00,F,0.00
23813,120521,10,,,5.00,F,0.00
23814,120521,11,,,6.00,F,0.00
23815,120522,3,,,94.00,A,4.00
23816,120522,4,,,91.00,A,4.00
23817,120522,5,,,94.00,A,4.00
23818,120522,8,,,97.00,A,4.00
23819,120522,10,,,99.00,A,4.00
23820,120522,11,,,100.00,A,4.00
23821,120523,3,,,100.00,A,4.00
23822,120523,4,,,97.00,A,4.00
23823,120523,5,,,100.00,A,4.00
23824,120523,8,,,100.00,A,4.00
23825,120523,10,,,100.00,A,4.00
23826,120523,11,,,100.00,A,4.00
23827,120524,3,,,87.00,B,3.00
23828,120524,4,,,84.00,B,3.00
23829,120524,5,,,87.00,B,3.00
23830,120524,8,,,90.00,A,4.00
23831,120524,10,,,92.00,A,4.00
23832,120524,11,,,93.00,A,4.00
23833,120525,3,,,94.00,A,4.00
23834,120525,4,,,91.00,A,4.00
23835,120525,5,,,94.00,A,4.00
23836,120525,8,,,97.00,A,4.00
23837,120525,10,,,99.00,A,4.00
23838,120525,11,,,100.00,A,4.00
23839,120526,3,,,91.00,A,4.00
23840,120526,4,,,88.00,B,3.00
23841,120526,5,,,91.00,A,4.00
23842,120526,8,,,94.00,A,4.00
23843,120526,10,,,96.00,A,4.00
23844,120526,11,,,97.00,A,4.00
23845,120527,3,,,100.00,A,4.00
23846,120527,4,,,97.00,A,4.00
23847,120527,5,,,100.00,A,4.00
23848,120527,8,,,100.00,A,4.00
23849,120527,10,,,100.00,A,4.00
23850,120527,11,,,100.00,A,4.00
23851,120528,3,,,99.00,A,4.00
23852,120528,4,,,96.00,A,4.00
23853,120528,5,,,99.00,A,4.00
23854,120528,8,,,100.00,A,4.00
23855,120528,10,,,100.00,A,4.00
23856,120528,11,,,100.00,A,4.00
23857,120529,3,,,93.00,A,4.00
23858,120529,4,,,90.00,A,4.00
23859,120529,5,,,93.00,A,4.00
23860,120529,8,,,96.00,A,4.00
23861,120529,10,,,98.00,A,4.00
23862,120529,11,,,99.00,A,4.00
23863,120530,3,,,86.00,B,3.00
23864,120530,4,,,83.00,B,3.00
23865,120530,5,,,86.00,B,3.00
23866,120530,8,,,89.00,B,3.00
23867,120530,10,,,91.00,A,4.00
23868,120530,11,,,92.00,A,4.00
23869,120531,3,,,78.00,C,2.00
23870,120531,4,,,75.00,C,2.00
23871,120531,5,,,78.00,C,2.00
23872,120531,8,,,81.00,B,3.00
23873,120531,10,,,83.00,B,3.00
23874,120531,11,,,84.00,B,3.00
23875,120532,3,,,90.00,A,4.00
23876,120532,4,,,87.00,B,3.00
23877,120532,5,,,90.00,A,4.00
23878,120532,8,,,93.00,A,4.00
23879,120532,10,,,95.00,A,4.00
23880,120532,11,,,96.00,A,4.00
23881,120533,3,,,80.00,B,3.00
23882,120533,4,,,77.00,C,2.00
23883,120533,5,,,80.00,B,3.00
23884,120533,8,,,83.00,B,3.00
23885,120533,10,,,85.00,B,3.00
23886,120533,11,,,86.00,B,3.00
23887,120534,3,,,86.00,B,3.00
23888,120534,4,,,83.00,B,3.00
23889,120534,5,,,86.00,B,3.00
23890,120534,8,,,89.00,B,3.00
23891,120534,10,,,91.00,A,4.00
23892,120534,11,,,92.00,A,4.00
23893,120535,3,,,84.00,B,3.00
23894,120535,4,,,81.00,B,3.00
23895,120535,5,,,84.00,B,3.00
23896,120535,8,,,87.00,B,3.00
23897,120535,10,,,89.00,B,3.00
23898,120535,11,,,90.00,A,4.00
23899,120536,3,,,88.00,B,3.00
23900,120536,4,,,85.00,B,3.00
23901,120536,5,,,88.00,B,3.00
23902,120536,8,,,91.00,A,4.00
23903,120536,10,,,93.00,A,4.00
23904,120536,11,,,94.00,A,4.00
23905,120537,3,,,75.00,C,2.00
23906,120537,4,,,72.00,C,2.00
23907,120537,5,,,75.00,C,2.00
23908,120537,8,,,78.00,C,2.00
23909,120537,10,,,80.00,B,3.00
23910,120537,11,,,81.00,B,3.00
23911,120538,3,,,83.00,B,3.00
23912,120538,4,,,80.00,B,3.00
23913,120538,5,,,83.00,B,3.00
23914,120538,8,,,86.00,B,3.00
23915,120538,10,,,88.00,B,3.00
23916,120538,11,,,89.00,B,3.00
23917,120539,3,,,75.00,C,2.00
23918,120539,4,,,72.00,C,2.00
23919,120539,5,,,75.00,C,2.00
23920,120539,8,,,78.00,C,2.00
23921,120539,10,,,80.00,B,3.00
23922,120539,11,,,81.00,B,3.00
23923,120540,3,,,82.00,B,3.00
23924,120540,4,,,79.00,C,2.00
23925,120540,5,,,82.00,B,3.00
23926,120540,8,,,85.00,B,3.00
23927,120540,10,,,87.00,B,3.00
23928,120540,11,,,88.00,B,3.00
23929,120541,3,,,89.00,B,3.00
23930,120541,4,,,86.00,B,3.00
23931,120541,5,,,89.00,B,3.00
23932,120541,8,,,92.00,A,4.00
23933,120541,10,,,94.00,A,4.00
23934,120541,11,,,95.00,A,4.00
23935,120542,3,,,93.00,A,4.00
23936,120542,4,,,90.00,A,4.00
23937,120542,5,,,93.00,A,4.00
23938,120542,8,,,96.00,A,4.00
23939,120542,10,,,98.00,A,4.00
23940,120542,11,,,99.00,A,4.00
23941,120543,3,,,82.00,B,3.00
23942,120543,4,,,79.00,C,2.00
23943,120543,5,,,82.00,B,3.00
23944,120543,8,,,85.00,B,3.00
23945,120543,10,,,87.00,B,3.00
23946,120543,11,,,88.00,B,3.00
23947,120544,3,,,59.00,F,0.00
23948,120544,4,,,56.00,F,0.00
23949,120544,5,,,59.00,F,0.00
23950,120544,8,,,62.00,D,1.00
23951,120544,10,,,64.00,D,1.00
23952,120544,11,,,65.00,D,1.00
23953,120545,3,,,86.00,B,3.00
23954,120545,4,,,83.00,B,3.00
23955,120545,5,,,86.00,B,3.00
23956,120545,8,,,89.00,B,3.00
23957,120545,10,,,91.00,A,4.00
23958,120545,11,,,92.00,A,4.00
23959,120546,3,,,0.00,F,0.00
23960,120546,4,,,0.00,F,0.00
23961,120546,5,,,0.00,F,0.00
23962,120546,8,,,3.00,F,0.00
23963,120546,10,,,5.00,F,0.00
23964,120546,11,,,6.00,F,0.00
23965,120547,3,,,75.00,C,2.00
23966,120547,4,,,72.00,C,2.00
23967,120547,5,,,75.00,C,2.00
23968,120547,8,,,78.00,C,2.00
23969,120547,10,,,80.00,B,3.00
23970,120547,11,,,81.00,B,3.00
23971,120548,3,,,86.00,B,3.00
23972,120548,4,,,83.00,B,3.00
23973,120548,5,,,86.00,B,3.00
23974,120548,8,,,89.00,B,3.00
23975,120548,10,,,91.00,A,4.00
23976,120548,11,,,92.00,A,4.00
23977,120549,3,,,96.00,A,4.00
23978,120549,4,,,93.00,A,4.00
23979,120549,5,,,96.00,A,4.00
23980,120549,8,,,99.00,A,4.00
23981,120549,10,,,100.00,A,4.00
23982,120549,11,,,100.00,A,4.00
23983,120550,3,,,84.00,B,3.00
23984,120550,4,,,81.00,B,3.00
23985,120550,5,,,84.00,B,3.00
23986,120550,8,,,87.00,B,3.00
23987,120550,10,,,89.00,B,3.00
23988,120550,11,,,90.00,A,4.00
23989,120551,3,,,89.00,B,3.00
23990,120551,4,,,86.00,B,3.00
23991,120551,5,,,89.00,B,3.00
23992,120551,8,,,92.00,A,4.00
23993,120551,10,,,94.00,A,4.00
23994,120551,11,,,95.00,A,4.00
23995,120552,3,,,91.00,A,4.00
23996,120552,4,,,88.00,B,3.00
23997,120552,5,,,91.00,A,4.00
23998,120552,8,,,94.00,A,4.00
23999,120552,10,,,96.00,A,4.00
24000,120552,11,,,97.00,A,4.00
24001,120553,3,,,64.00,D,1.00
24002,120553,4,,,61.00,D,1.00
24003,120553,5,,,64.00,D,1.00
24004,120553,8,,,67.00,D,1.00
24005,120553,10,,,69.00,D,1.00
24006,120553,11,,,70.00,C,2.00
24007,120554,3,,,72.00,C,2.00
24008,120554,4,,,69.00,D,1.00
24009,120554,5,,,72.00,C,2.00
24010,120554,8,,,75.00,C,2.00
24011,120554,10,,,77.00,C,2.00
24012,120554,11,,,78.00,C,2.00
24013,120555,3,,,79.00,C,2.00
24014,120555,4,,,76.00,C,2.00
24015,120555,5,,,79.00,C,2.00
24016,120555,8,,,82.00,B,3.00
24017,120555,10,,,84.00,B,3.00
24018,120555,11,,,85.00,B,3.00
24019,120556,3,,,70.00,C,2.00
24020,120556,4,,,67.00,D,1.00
24021,120556,5,,,70.00,C,2.00
24022,120556,8,,,73.00,C,2.00
24023,120556,10,,,75.00,C,2.00
24024,120556,11,,,76.00,C,2.00
24025,120557,3,,,100.00,A,4.00
24026,120557,4,,,97.00,A,4.00
24027,120557,5,,,100.00,A,4.00
24028,120557,8,,,100.00,A,4.00
24029,120557,10,,,100.00,A,4.00
24030,120557,11,,,100.00,A,4.00
24031,120558,3,,,42.00,F,0.00
24032,120558,4,,,39.00,F,0.00
24033,120558,5,,,42.00,F,0.00
24034,120558,8,,,45.00,F,0.00
24035,120558,10,,,47.00,F,0.00
24036,120558,11,,,48.00,F,0.00
24037,120559,3,,,0.00,F,0.00
24038,120559,4,,,0.00,F,0.00
24039,120559,5,,,0.00,F,0.00
24040,120559,8,,,3.00,F,0.00
24041,120559,10,,,5.00,F,0.00
24042,120559,11,,,6.00,F,0.00
24043,120560,3,,,72.00,C,2.00
24044,120560,4,,,69.00,D,1.00
24045,120560,5,,,72.00,C,2.00
24046,120560,8,,,75.00,C,2.00
24047,120560,10,,,77.00,C,2.00
24048,120560,11,,,78.00,C,2.00
24049,120561,3,,,79.00,C,2.00
24050,120561,4,,,76.00,C,2.00
24051,120561,5,,,79.00,C,2.00
24052,120561,8,,,82.00,B,3.00
24053,120561,10,,,84.00,B,3.00
24054,120561,11,,,85.00,B,3.00
24055,120562,3,,,71.00,C,2.00
24056,120562,4,,,68.00,D,1.00
24057,120562,5,,,71.00,C,2.00
24058,120562,8,,,74.00,C,2.00
24059,120562,10,,,76.00,C,2.00
24060,120562,11,,,77.00,C,2.00
24061,120563,3,,,81.00,B,3.00
24062,120563,4,,,78.00,C,2.00
24063,120563,5,,,81.00,B,3.00
24064,120563,8,,,84.00,B,3.00
24065,120563,10,,,86.00,B,3.00
24066,120563,11,,,87.00,B,3.00
24067,120564,3,,,66.00,D,1.00
24068,120564,4,,,63.00,D,1.00
24069,120564,5,,,66.00,D,1.00
24070,120564,8,,,69.00,D,1.00
24071,120564,10,,,71.00,C,2.00
24072,120564,11,,,72.00,C,2.00
24073,120565,3,,,71.00,C,2.00
24074,120565,4,,,68.00,D,1.00
24075,120565,5,,,71.00,C,2.00
24076,120565,8,,,74.00,C,2.00
24077,120565,10,,,76.00,C,2.00
24078,120565,11,,,77.00,C,2.00
24079,120566,3,,,81.00,B,3.00
24080,120566,4,,,78.00,C,2.00
24081,120566,5,,,81.00,B,3.00
24082,120566,8,,,84.00,B,3.00
24083,120566,10,,,86.00,B,3.00
24084,120566,11,,,87.00,B,3.00
24085,120567,3,,,83.00,B,3.00
24086,120567,4,,,80.00,B,3.00
24087,120567,5,,,83.00,B,3.00
24088,120567,8,,,86.00,B,3.00
24089,120567,10,,,88.00,B,3.00
24090,120567,11,,,89.00,B,3.00
24091,120568,3,,,73.00,C,2.00
24092,120568,4,,,70.00,C,2.00
24093,120568,5,,,73.00,C,2.00
24094,120568,8,,,76.00,C,2.00
24095,120568,10,,,78.00,C,2.00
24096,120568,11,,,79.00,C,2.00
24097,120569,3,,,75.00,C,2.00
24098,120569,4,,,72.00,C,2.00
24099,120569,5,,,75.00,C,2.00
24100,120569,8,,,78.00,C,2.00
24101,120569,10,,,80.00,B,3.00
24102,120569,11,,,81.00,B,3.00
24103,120570,3,,,78.00,C,2.00
24104,120570,4,,,75.00,C,2.00
24105,120570,5,,,78.00,C,2.00
24106,120570,8,,,81.00,B,3.00
24107,120570,10,,,83.00,B,3.00
24108,120570,11,,,84.00,B,3.00
24109,120571,3,,,89.00,B,3.00
24110,120571,4,,,86.00,B,3.00
24111,120571,5,,,89.00,B,3.00
24112,120571,8,,,92.00,A,4.00
24113,120571,10,,,94.00,A,4.00
24114,120571,11,,,95.00,A,4.00
24115,120572,3,,,74.00,C,2.00
24116,120572,4,,,71.00,C,2.00
24117,120572,5,,,74.00,C,2.00
24118,120572,8,,,77.00,C,2.00
24119,120572,10,,,79.00,C,2.00
24120,120572,11,,,80.00,B,3.00
24121,120573,3,,,75.00,C,2.00
24122,120573,4,,,72.00,C,2.00
24123,120573,5,,,75.00,C,2.00
24124,120573,8,,,78.00,C,2.00
24125,120573,10,,,80.00,B,3.00
24126,120573,11,,,81.00,B,3.00
24127,120574,3,,,69.00,D,1.00
24128,120574,4,,,66.00,D,1.00
24129,120574,5,,,69.00,D,1.00
24130,120574,8,,,72.00,C,2.00
24131,120574,10,,,74.00,C,2.00
24132,120574,11,,,75.00,C,2.00
24133,120575,3,,,94.00,A,4.00
24134,120575,4,,,91.00,A,4.00
24135,120575,5,,,94.00,A,4.00
24136,120575,8,,,97.00,A,4.00
24137,120575,10,,,99.00,A,4.00
24138,120575,11,,,100.00,A,4.00
24139,120576,3,,,91.00,A,4.00
24140,120576,4,,,88.00,B,3.00
24141,120576,5,,,91.00,A,4.00
24142,120576,8,,,94.00,A,4.00
24143,120576,10,,,96.00,A,4.00
24144,120576,11,,,97.00,A,4.00
24145,120577,3,,,82.00,B,3.00
24146,120577,4,,,79.00,C,2.00
24147,120577,5,,,82.00,B,3.00
24148,120577,8,,,85.00,B,3.00
24149,120577,10,,,87.00,B,3.00
24150,120577,11,,,88.00,B,3.00
24151,120578,3,,,71.00,C,2.00
24152,120578,4,,,68.00,D,1.00
24153,120578,5,,,71.00,C,2.00
24154,120578,8,,,74.00,C,2.00
24155,120578,10,,,76.00,C,2.00
24156,120578,11,,,77.00,C,2.00
24157,120579,3,,,72.00,C,2.00
24158,120579,4,,,69.00,D,1.00
24159,120579,5,,,72.00,C,2.00
24160,120579,8,,,75.00,C,2.00
24161,120579,10,,,77.00,C,2.00
24162,120579,11,,,78.00,C,2.00
24163,120580,3,,,60.00,D,1.00
24164,120580,4,,,57.00,F,0.00
24165,120580,5,,,60.00,D,1.00
24166,120580,8,,,63.00,D,1.00
24167,120580,10,,,65.00,D,1.00
24168,120580,11,,,66.00,D,1.00
24169,120581,3,,,79.00,C,2.00
24170,120581,4,,,76.00,C,2.00
24171,120581,5,,,79.00,C,2.00
24172,120581,8,,,82.00,B,3.00
24173,120581,10,,,84.00,B,3.00
24174,120581,11,,,85.00,B,3.00
24175,120582,3,,,79.00,C,2.00
24176,120582,4,,,76.00,C,2.00
24177,120582,5,,,79.00,C,2.00
24178,120582,8,,,82.00,B,3.00
24179,120582,10,,,84.00,B,3.00
24180,120582,11,,,85.00,B,3.00
24181,120583,3,,,57.00,F,0.00
24182,120583,4,,,54.00,F,0.00
24183,120583,5,,,57.00,F,0.00
24184,120583,8,,,60.00,D,1.00
24185,120583,10,,,62.00,D,1.00
24186,120583,11,,,63.00,D,1.00
24187,120584,3,,,61.00,D,1.00
24188,120584,4,,,58.00,F,0.00
24189,120584,5,,,61.00,D,1.00
24190,120584,8,,,64.00,D,1.00
24191,120584,10,,,66.00,D,1.00
24192,120584,11,,,67.00,D,1.00
24193,120585,3,,,0.00,F,0.00
24194,120585,4,,,0.00,F,0.00
24195,120585,5,,,0.00,F,0.00
24196,120585,8,,,3.00,F,0.00
24197,120585,10,,,5.00,F,0.00
24198,120585,11,,,6.00,F,0.00
24199,120586,3,,,78.00,C,2.00
24200,120586,4,,,75.00,C,2.00
24201,120586,5,,,78.00,C,2.00
24202,120586,8,,,81.00,B,3.00
24203,120586,10,,,83.00,B,3.00
24204,120586,11,,,84.00,B,3.00
24205,120587,3,,,87.00,B,3.00
24206,120587,4,,,84.00,B,3.00
24207,120587,5,,,87.00,B,3.00
24208,120587,8,,,90.00,A,4.00
24209,120587,10,,,92.00,A,4.00
24210,120587,11,,,93.00,A,4.00
24211,120588,3,,,58.00,F,0.00
24212,120588,4,,,55.00,F,0.00
24213,120588,5,,,58.00,F,0.00
24214,120588,8,,,61.00,D,1.00
24215,120588,10,,,63.00,D,1.00
24216,120588,11,,,64.00,D,1.00
24217,120589,3,,,74.00,C,2.00
24218,120589,4,,,71.00,C,2.00
24219,120589,5,,,74.00,C,2.00
24220,120589,8,,,77.00,C,2.00
24221,120589,10,,,79.00,C,2.00
24222,120589,11,,,80.00,B,3.00
24223,120590,3,,,91.00,A,4.00
24224,120590,4,,,88.00,B,3.00
24225,120590,5,,,91.00,A,4.00
24226,120590,8,,,94.00,A,4.00
24227,120590,10,,,96.00,A,4.00
24228,120590,11,,,97.00,A,4.00
24229,120591,3,,,100.00,A,4.00
24230,120591,4,,,97.00,A,4.00
24231,120591,5,,,100.00,A,4.00
24232,120591,8,,,100.00,A,4.00
24233,120591,10,,,100.00,A,4.00
24234,120591,11,,,100.00,A,4.00
24235,120592,3,,,84.00,B,3.00
24236,120592,4,,,81.00,B,3.00
24237,120592,5,,,84.00,B,3.00
24238,120592,8,,,87.00,B,3.00
24239,120592,10,,,89.00,B,3.00
24240,120592,11,,,90.00,A,4.00
24241,120593,3,,,83.00,B,3.00
24242,120593,4,,,80.00,B,3.00
24243,120593,5,,,83.00,B,3.00
24244,120593,8,,,86.00,B,3.00
24245,120593,10,,,88.00,B,3.00
24246,120593,11,,,89.00,B,3.00
24247,120594,3,,,84.00,B,3.00
24248,120594,4,,,81.00,B,3.00
24249,120594,5,,,84.00,B,3.00
24250,120594,8,,,87.00,B,3.00
24251,120594,10,,,89.00,B,3.00
24252,120594,11,,,90.00,A,4.00
24253,120595,3,,,87.00,B,3.00
24254,120595,4,,,84.00,B,3.00
24255,120595,5,,,87.00,B,3.00
24256,120595,8,,,90.00,A,4.00
24257,120595,10,,,92.00,A,4.00
24258,120595,11,,,93.00,A,4.00
24259,120596,3,,,0.00,F,0.00
24260,120596,4,,,0.00,F,0.00
24261,120596,5,,,0.00,F,0.00
24262,120596,8,,,3.00,F,0.00
24263,120596,10,,,5.00,F,0.00
24264,120596,11,,,6.00,F,0.00
24265,120597,3,,,87.00,B,3.00
24266,120597,4,,,84.00,B,3.00
24267,120597,5,,,87.00,B,3.00
24268,120597,8,,,90.00,A,4.00
24269,120597,10,,,92.00,A,4.00
24270,120597,11,,,93.00,A,4.00
24271,120598,3,,,82.00,B,3.00
24272,120598,4,,,79.00,C,2.00
24273,120598,5,,,82.00,B,3.00
24274,120598,8,,,85.00,B,3.00
24275,120598,10,,,87.00,B,3.00
24276,120598,11,,,88.00,B,3.00
24277,120599,3,,,77.00,C,2.00
24278,120599,4,,,74.00,C,2.00
24279,120599,5,,,77.00,C,2.00
24280,120599,8,,,80.00,B,3.00
24281,120599,10,,,82.00,B,3.00
24282,120599,11,,,83.00,B,3.00
24283,120600,3,,,83.00,B,3.00
24284,120600,4,,,80.00,B,3.00
24285,120600,5,,,83.00,B,3.00
24286,120600,8,,,86.00,B,3.00
24287,120600,10,,,88.00,B,3.00
24288,120600,11,,,89.00,B,3.00
