AbsenceID,AbsenceDate,StudentID,SISStudentID,AbsenceCodeID,AbsenceCount,FacilityID,StaffID
35913,'2009-09-27 00:00:00',2668,268,13,1,2,46
35914,'2009-10-29 00:00:00',2852,452,1,1,2,46
35915,'2009-08-28 00:00:00',3136,736,22,1,1,18
35916,'2007-11-22 00:00:00',684,684,22,1,1,13
35917,'2007-11-03 00:00:00',708,708,22,1,2,43
35918,'2008-11-08 00:00:00',1328,128,14,1,3,65
35919,'2008-08-17 00:00:00',1212,12,1,1,1,17
35920,'2008-04-25 00:00:00',188,188,22,1,3,51
35921,'2007-08-16 00:00:00',684,684,1,1,1,13
35922,'2009-02-28 00:00:00',2016,816,1,1,1,20
35923,'2007-11-18 00:00:00',1080,1080,1,1,1,12
35924,'2009-01-19 00:00:00',1500,300,9,1,3,65
35925,'2008-09-05 00:00:00',1212,12,9,1,1,17
35926,'2008-10-25 00:00:00',1584,384,1,1,1,16
35927,'2009-01-05 00:00:00',1816,616,22,1,1,20
35928,'2008-10-19 00:00:00',1960,760,9,1,3,72
35929,'2009-02-20 00:00:00',1980,780,1,1,1,15
35930,'2010-02-01 00:00:00',3236,836,1,1,1,18
35931,'2007-08-29 00:00:00',260,260,9,1,3,71
35932,'2009-03-05 00:00:00',1236,36,1,1,1,10
35933,'2009-03-26 00:00:00',2048,848,1,1,1,20
35934,'2009-12-14 00:00:00',2948,548,1,1,1,23
35935,'2008-05-16 00:00:00',1020,1020,22,1,3,61
35936,'2010-02-06 00:00:00',2464,64,9,1,2,42
35937,'2009-12-03 00:00:00',2660,260,21,1,2,42
35938,'2008-01-12 00:00:00',480,480,9,1,1,12
35939,'2009-12-14 00:00:00',3136,736,1,1,1,18
35940,'2009-03-16 00:00:00',1284,84,22,1,1,16
35941,'2007-10-05 00:00:00',416,416,1,1,1,15
35942,'2009-02-28 00:00:00',2116,916,1,1,1,22
35943,'2009-12-11 00:00:00',3500,1100,22,1,3,71
35944,'2007-11-07 00:00:00',284,284,22,1,1,13
35945,'2009-02-23 00:00:00',1920,720,1,1,2,7
35946,'2009-11-08 00:00:00',3048,648,1,1,1,23
35947,'2008-04-07 00:00:00',1036,1036,22,1,2,50
35948,'2009-01-11 00:00:00',1536,336,1,1,1,10
35949,'2008-08-25 00:00:00',1620,420,9,1,2,42
35950,'2009-09-12 00:00:00',3012,612,1,1,1,21
35951,'2009-09-27 00:00:00',3288,888,9,1,3,58
35952,'2010-01-30 00:00:00',3292,892,9,1,3,70
35953,'2007-10-12 00:00:00',560,560,22,1,3,58
35954,'2008-04-07 00:00:00',1136,1136,22,1,2,48
35955,'2008-09-01 00:00:00',1996,796,22,1,3,59
35956,'2010-02-21 00:00:00',3208,808,1,1,1,12
35957,'2008-09-19 00:00:00',1972,772,9,1,2,45
35958,'2009-02-20 00:00:00',1988,788,22,1,3,56
35959,'2009-05-16 00:00:00',2160,960,22,1,3,62
35960,'2009-10-11 00:00:00',2676,276,9,1,3,72
35961,'2008-05-22 00:00:00',12,12,1,1,1,9
35962,'2009-01-03 00:00:00',1252,52,9,1,2,7
35963,'2008-10-25 00:00:00',1800,600,22,1,3,55
35964,'2008-11-14 00:00:00',2160,960,21,1,3,62
35965,'2009-04-12 00:00:00',2160,960,22,1,3,62
35966,'2009-10-02 00:00:00',3512,1112,1,1,1,19
35967,'2010-03-07 00:00:00',3556,1156,16,1,3,65
35968,'2007-12-07 00:00:00',728,728,9,1,3,64
35969,'2008-08-17 00:00:00',1712,512,1,1,1,17
35970,'2008-04-13 00:00:00',580,580,1,1,1,12
35971,'2009-03-07 00:00:00',1636,436,1,1,1,10
35972,'2008-05-16 00:00:00',212,212,22,1,1,9
35973,'2008-08-22 00:00:00',1356,156,13,1,1,1
35974,'2008-10-31 00:00:00',1612,412,1,1,1,17
35975,'2009-04-12 00:00:00',2048,848,1,1,1,20
35976,'2007-11-29 00:00:00',648,648,22,1,1,14
35977,'2009-02-27 00:00:00',1316,116,1,1,1,22
35978,'2008-08-21 00:00:00',1916,716,1,1,1,22
35979,'2008-02-20 00:00:00',812,812,9,1,1,9
35980,'2009-01-18 00:00:00',1384,184,1,1,1,16
35981,'2010-01-24 00:00:00',2536,136,1,1,1,18
35982,'2010-01-08 00:00:00',3120,720,1,1,2,46
35983,'2008-05-23 00:00:00',36,36,21,1,2,50
35984,'2008-10-23 00:00:00',1336,136,1,1,1,10
35985,'2008-10-30 00:00:00',1916,716,1,1,1,22
35986,'2008-02-15 00:00:00',128,128,9,1,3,53
35987,'2007-09-02 00:00:00',844,844,1,1,1,10
35988,'2009-05-16 00:00:00',1260,60,22,1,3,61
35989,'2008-10-02 00:00:00',1372,172,21,1,2,45
35990,'2008-10-02 00:00:00',1872,672,21,1,2,43
35991,'2009-10-01 00:00:00',2632,232,9,1,1,9
35992,'2009-11-27 00:00:00',3456,1056,9,1,3,65
35993,'2008-03-09 00:00:00',80,80,1,1,1,12
35994,'2007-11-22 00:00:00',580,580,1,1,1,12
35995,'2007-11-08 00:00:00',1084,1084,22,1,1,13
35996,'2008-12-05 00:00:00',1636,436,1,1,1,10
35997,'2009-10-02 00:00:00',2932,532,9,1,1,9
35998,'2009-09-04 00:00:00',3296,896,22,1,3,62
35999,'2010-01-22 00:00:00',3556,1156,9,1,3,65
36000,'2008-03-27 00:00:00',376,376,22,1,3,55
36001,'2007-11-30 00:00:00',1060,1060,22,1,3,58
36002,'2008-11-09 00:00:00',1812,612,1,1,1,17
36003,'2009-03-02 00:00:00',2036,836,22,1,1,10
36004,'2008-10-19 00:00:00',2160,960,9,1,3,62
36005,'2010-01-29 00:00:00',2660,260,9,1,2,42
36006,'2007-10-03 00:00:00',16,16,1,1,1,15
36007,'2009-09-24 00:00:00',3268,868,1,1,2,46
36008,'2007-10-03 00:00:00',748,748,9,1,1,14
36009,'2008-03-14 00:00:00',788,788,22,1,3,52
36010,'2010-02-01 00:00:00',2736,336,1,1,1,18
36011,'2009-09-20 00:00:00',2760,360,22,1,2,7
36012,'2008-10-18 00:00:00',1212,12,1,1,1,17
36013,'2009-12-10 00:00:00',3420,1020,1,1,2,44
36014,'2008-11-20 00:00:00',1748,548,1,1,1,22
36015,'2008-01-24 00:00:00',560,560,9,1,3,58
36016,'2008-10-10 00:00:00',1852,652,17,1,2,7
36017,'2009-08-22 00:00:00',2480,80,1,1,1,21
36018,'2009-09-12 00:00:00',3412,1012,1,1,1,21
36019,'2009-05-14 00:00:00',1360,160,22,1,3,60
36020,'2008-10-19 00:00:00',1560,360,9,1,3,67
36021,'2009-03-16 00:00:00',1656,456,13,1,1,1
36022,'2009-02-22 00:00:00',1712,512,1,1,1,17
36023,'2009-11-13 00:00:00',2664,264,9,1,2,42
36024,'2009-09-04 00:00:00',3080,680,1,1,1,21
36025,'2010-03-07 00:00:00',3156,756,16,1,3,65
36026,'2009-09-27 00:00:00',3488,1088,9,1,3,66
36027,'2008-04-27 00:00:00',708,708,9,1,2,43
36028,'2008-12-13 00:00:00',1912,712,1,1,1,17
36029,'2008-12-01 00:00:00',1920,720,1,1,2,7
36030,'2008-09-15 00:00:00',2260,1060,21,1,3,61
36031,'2010-01-22 00:00:00',2848,448,1,1,1,23
36032,'2010-02-01 00:00:00',3136,736,1,1,1,18
36033,'2007-11-16 00:00:00',80,80,1,1,1,12
36034,'2007-12-14 00:00:00',360,360,22,1,3,66
36035,'2007-10-18 00:00:00',412,412,1,1,1,9
36036,'2008-03-10 00:00:00',636,636,22,1,2,50
36037,'2009-04-25 00:00:00',2048,848,9,1,1,20
36038,'2009-03-15 00:00:00',2184,984,22,1,1,16
36039,'2008-03-08 00:00:00',60,60,9,1,3,58
36040,'2008-04-20 00:00:00',212,212,9,1,1,9
36041,'2008-01-03 00:00:00',1048,1048,22,1,1,14
36042,'2010-01-24 00:00:00',2888,488,9,1,3,59
36043,'2008-02-16 00:00:00',548,548,9,1,1,14
36044,'2008-09-25 00:00:00',1684,484,1,1,1,16
36045,'2009-03-23 00:00:00',2084,884,1,1,1,16
36046,'2009-05-07 00:00:00',2336,1136,9,1,1,10
36047,'2009-03-06 00:00:00',2036,836,1,1,1,10
36048,'2010-02-01 00:00:00',2780,380,9,1,1,19
36049,'2010-03-20 00:00:00',2904,504,21,1,3,71
36050,'2007-08-29 00:00:00',460,460,9,1,3,59
36051,'2009-05-08 00:00:00',1212,12,22,1,1,17
36052,'2009-02-22 00:00:00',1512,312,1,1,1,17
36053,'2008-11-03 00:00:00',2336,1136,22,1,1,10
36054,'2008-01-25 00:00:00',1040,1040,9,1,2,50
36055,'2009-02-14 00:00:00',1612,412,1,1,1,17
36056,'2009-01-29 00:00:00',2348,1148,1,1,1,22
36057,'2009-12-06 00:00:00',2696,296,1,1,3,62
36058,'2008-08-22 00:00:00',1556,356,13,1,1,1
36059,'2009-01-23 00:00:00',2348,1148,1,1,1,22
36060,'2009-08-24 00:00:00',2960,560,1,1,2,7
36061,'2009-09-21 00:00:00',2960,560,1,1,2,7
36062,'2007-09-06 00:00:00',136,136,22,1,2,48
36063,'2008-02-20 00:00:00',412,412,9,1,1,9
36064,'2008-11-06 00:00:00',1312,112,1,1,1,17
36065,'2008-11-30 00:00:00',1560,360,14,1,3,67
36066,'2009-12-10 00:00:00',3020,620,1,1,2,44
36067,'2009-04-11 00:00:00',1688,488,22,1,3,70
36068,'2009-10-16 00:00:00',2480,80,9,1,1,21
36069,'2007-11-04 00:00:00',484,484,22,1,1,13
36070,'2007-09-08 00:00:00',648,648,22,1,1,14
36071,'2008-10-03 00:00:00',1348,148,1,1,1,22
36072,'2010-01-23 00:00:00',2636,236,22,1,1,18
36073,'2009-03-21 00:00:00',1612,412,1,1,1,17
36074,'2008-10-19 00:00:00',1760,560,9,1,3,61
36075,'2009-02-23 00:00:00',2112,912,1,1,1,17
36076,'2008-11-08 00:00:00',2352,1152,1,1,2,42
36077,'2007-08-11 00:00:00',460,460,21,1,3,59
36078,'2009-12-20 00:00:00',2944,544,22,1,1,21
36079,'2010-03-20 00:00:00',3008,608,1,1,1,12
36080,'2008-03-03 00:00:00',280,280,1,1,1,12
36081,'2008-01-24 00:00:00',536,536,21,1,2,48
36082,'2009-03-15 00:00:00',1408,208,1,1,2,47
36083,'2009-11-30 00:00:00',2656,256,14,1,3,65
36084,'2010-03-20 00:00:00',3012,612,9,1,1,21
36085,'2008-01-25 00:00:00',40,40,9,1,2,50
36086,'2008-08-15 00:00:00',1720,520,1,1,2,7
36087,'2009-01-18 00:00:00',2284,1084,1,1,1,16
36088,'2010-02-20 00:00:00',3536,1136,1,1,1,18
36089,'2007-10-17 00:00:00',160,160,22,1,3,57
36090,'2008-05-22 00:00:00',636,636,22,1,2,50
36091,'2010-03-26 00:00:00',2588,188,21,1,3,71
36092,'2008-11-22 00:00:00',1860,660,22,1,3,60
36093,'2009-10-04 00:00:00',3132,732,9,1,1,9
36094,'2009-08-22 00:00:00',2548,148,1,1,1,23
36095,'2008-05-03 00:00:00',772,772,1,1,2,3
36096,'2007-11-02 00:00:00',1080,1080,1,1,1,12
36097,'2008-10-10 00:00:00',1452,252,17,1,2,7
36098,'2007-11-18 00:00:00',680,680,1,1,1,12
36099,'2007-11-18 00:00:00',1136,1136,1,1,2,48
36100,'2009-11-27 00:00:00',2444,44,1,1,1,19
36101,'2010-02-08 00:00:00',3412,1012,1,1,1,21
36102,'2010-02-21 00:00:00',2436,36,9,1,1,18
36103,'2009-10-29 00:00:00',2788,388,22,1,3,58
36104,'2008-10-18 00:00:00',1480,280,1,1,1,15
36105,'2009-03-20 00:00:00',2256,1056,9,1,1,1
36106,'2009-11-16 00:00:00',3136,736,1,1,1,18
36107,'2009-12-05 00:00:00',3160,760,21,1,2,7
36108,'2007-08-31 00:00:00',880,880,1,1,1,12
36109,'2008-11-07 00:00:00',2020,820,9,1,2,42
36110,'2008-10-11 00:00:00',2052,852,22,1,2,7
36111,'2008-04-20 00:00:00',484,484,1,1,1,13
36112,'2007-10-11 00:00:00',1016,1016,9,1,1,15
36113,'2008-12-15 00:00:00',1680,480,1,1,1,15
36114,'2008-02-06 00:00:00',936,936,22,1,2,48
36115,'2008-10-30 00:00:00',1352,152,1,1,2,42
36116,'2008-01-20 00:00:00',836,836,21,1,2,50
36117,'2009-05-03 00:00:00',1752,552,1,1,2,42
36118,'2010-03-18 00:00:00',2936,536,1,1,1,18
36119,'2010-02-25 00:00:00',3104,704,9,1,3,58
36120,'2010-01-29 00:00:00',3260,860,9,1,2,42
36121,'2010-02-06 00:00:00',3464,1064,9,1,2,42
36122,'2008-01-24 00:00:00',136,136,21,1,2,48
36123,'2008-03-06 00:00:00',136,136,1,1,2,48
36124,'2007-10-17 00:00:00',316,316,1,1,1,15
36125,'2008-11-15 00:00:00',2236,1036,9,1,1,10
36126,'2008-09-20 00:00:00',2272,1072,9,1,2,43
36127,'2009-11-30 00:00:00',2584,184,1,1,1,20
36128,'2008-03-16 00:00:00',448,448,22,1,1,14
36129,'2008-08-17 00:00:00',1360,160,9,1,3,60
36130,'2008-10-18 00:00:00',1856,656,9,1,1,1
36131,'2009-03-22 00:00:00',1676,476,22,1,3,71
36132,'2010-01-25 00:00:00',3472,1072,21,1,2,49
36133,'2008-02-23 00:00:00',516,516,1,1,1,15
36134,'2008-03-16 00:00:00',980,980,1,1,1,12
36135,'2008-11-14 00:00:00',1448,248,22,1,1,20
36136,'2009-02-05 00:00:00',1816,616,9,1,1,20
36137,'2010-02-13 00:00:00',2736,336,9,1,1,18
36138,'2008-04-20 00:00:00',512,512,9,1,1,9
36139,'2009-10-04 00:00:00',3484,1084,1,1,1,22
36140,'2008-04-20 00:00:00',460,460,9,1,3,59
36141,'2008-05-10 00:00:00',556,556,13,1,1,1
36142,'2010-03-19 00:00:00',2748,348,1,1,1,23
36143,'2010-03-19 00:00:00',3548,1148,1,1,1,23
36144,'2008-02-14 00:00:00',180,180,9,1,1,12
36145,'2009-03-20 00:00:00',2012,812,1,1,1,17
36146,'2008-02-28 00:00:00',480,480,1,1,1,12
36147,'2009-01-31 00:00:00',2312,1112,1,1,1,17
36148,'2010-04-07 00:00:00',2588,188,22,1,3,71
36149,'2009-11-13 00:00:00',3060,660,16,1,2,42
36150,'2008-05-03 00:00:00',972,972,1,1,2,3
36151,'2009-01-31 00:00:00',1220,20,9,1,2,42
36152,'2009-11-30 00:00:00',3280,880,1,1,1,21
36153,'2008-01-23 00:00:00',120,120,9,1,3,62
36154,'2008-03-06 00:00:00',1036,1036,1,1,2,50
36155,'2009-05-01 00:00:00',1288,88,22,1,3,54
36156,'2009-02-05 00:00:00',1936,736,1,1,1,10
36157,'2009-11-07 00:00:00',2948,548,1,1,1,23
36158,'2008-01-26 00:00:00',716,716,9,1,1,15
36159,'2008-11-08 00:00:00',1652,452,1,1,2,7
36160,'2008-10-18 00:00:00',1660,460,9,1,3,62
36161,'2007-11-16 00:00:00',760,760,22,1,3,71
36162,'2009-04-30 00:00:00',1508,308,22,1,2,49
36163,'2008-11-22 00:00:00',1748,548,22,1,1,22
36164,'2007-10-05 00:00:00',580,580,1,1,1,12
36165,'2009-01-19 00:00:00',2208,1008,22,1,2,47
36166,'2009-11-14 00:00:00',2796,396,9,1,3,62
36167,'2009-10-16 00:00:00',3560,1160,1,1,2,7
36168,'2008-02-13 00:00:00',616,616,9,1,1,15
36169,'2010-01-15 00:00:00',3456,1056,21,1,3,65
36170,'2007-11-07 00:00:00',836,836,22,1,2,50
36171,'2007-08-26 00:00:00',960,960,9,1,3,59
36172,'2008-11-22 00:00:00',2128,928,22,1,3,55
36173,'2010-03-26 00:00:00',2432,32,1,1,1,9
36174,'2010-02-05 00:00:00',2864,464,9,1,2,42
36175,'2009-02-06 00:00:00',1928,728,14,1,3,70
36176,'2008-04-18 00:00:00',512,512,9,1,1,9
36177,'2009-02-08 00:00:00',2212,1012,22,1,1,17
36178,'2010-03-14 00:00:00',3148,748,1,1,1,23
36179,'2008-03-10 00:00:00',136,136,22,1,2,48
36180,'2008-01-05 00:00:00',1160,1160,22,1,3,57
36181,'2008-08-07 00:00:00',1348,148,1,1,1,22
36182,'2009-01-03 00:00:00',1936,736,22,1,1,10
36183,'2008-09-19 00:00:00',2172,972,9,1,2,45
36184,'2010-03-06 00:00:00',3136,736,1,1,1,18
36185,'2008-01-30 00:00:00',36,36,13,1,2,50
36186,'2009-02-07 00:00:00',1412,212,1,1,1,17
36187,'2009-08-23 00:00:00',2912,512,1,1,1,19
36188,'2010-02-21 00:00:00',3416,1016,1,1,1,24
36189,'2008-04-21 00:00:00',600,600,21,1,3,51
36190,'2010-03-11 00:00:00',3516,1116,1,1,1,24
36191,'2007-08-11 00:00:00',1060,1060,21,1,3,58
36192,'2009-01-18 00:00:00',1584,384,1,1,1,16
36193,'2008-12-01 00:00:00',1612,412,1,1,1,17
36194,'2009-01-25 00:00:00',2212,1012,1,1,1,17
36195,'2009-08-28 00:00:00',2436,36,22,1,1,18
36196,'2010-03-27 00:00:00',3152,752,1,1,2,44
36197,'2008-05-10 00:00:00',156,156,13,1,1,1
36198,'2008-05-01 00:00:00',1136,1136,22,1,2,48
36199,'2008-12-15 00:00:00',1216,16,9,1,1,20
36200,'2009-04-27 00:00:00',1260,60,21,1,3,61
36201,'2009-01-26 00:00:00',1780,580,22,1,1,15
36202,'2007-11-16 00:00:00',860,860,22,1,3,66
36203,'2009-02-19 00:00:00',2072,872,21,1,2,43
36204,'2010-02-19 00:00:00',2804,404,21,1,3,66
36205,'2010-03-13 00:00:00',2920,520,1,1,2,46
36206,'2009-11-30 00:00:00',2956,556,14,1,3,65
36207,'2008-04-24 00:00:00',428,428,9,1,3,51
36208,'2007-11-01 00:00:00',720,720,13,1,3,67
36209,'2008-04-07 00:00:00',936,936,22,1,2,48
36210,'2008-11-16 00:00:00',1384,184,22,1,1,16
36211,'2009-11-01 00:00:00',3560,1160,9,1,2,7
36212,'2009-03-26 00:00:00',2080,880,1,1,1,15
36213,'2008-04-07 00:00:00',572,572,22,1,2,3
36214,'2008-03-28 00:00:00',648,648,9,1,1,14
36215,'2008-04-18 00:00:00',812,812,9,1,1,9
36216,'2010-03-07 00:00:00',3356,956,16,1,3,65
36217,'2009-10-09 00:00:00',2460,60,9,1,2,42
36218,'2010-03-17 00:00:00',2516,116,1,1,1,24
36219,'2009-10-04 00:00:00',3432,1032,9,1,1,9
36220,'2007-12-09 00:00:00',260,260,1,1,3,71
36221,'2008-03-28 00:00:00',1116,1116,9,1,1,15
36222,'2009-02-06 00:00:00',1428,228,14,1,3,70
36223,'2010-02-05 00:00:00',2464,64,9,1,2,42
36224,'2009-11-16 00:00:00',2708,308,1,1,1,12
36225,'2009-12-06 00:00:00',2956,556,1,1,3,65
36226,'2010-02-04 00:00:00',3288,888,22,1,3,58
36227,'2009-10-08 00:00:00',3560,1160,21,1,2,7
36228,'2007-12-09 00:00:00',928,928,9,1,3,51
36229,'2008-11-08 00:00:00',2012,812,1,1,1,17
36230,'2010-02-14 00:00:00',3436,1036,1,1,1,18
36231,'2007-08-31 00:00:00',80,80,1,1,1,12
36232,'2008-01-19 00:00:00',1048,1048,1,1,1,14
36233,'2008-11-08 00:00:00',2328,1128,14,1,3,65
36234,'2009-10-23 00:00:00',3364,964,1,1,2,7
36235,'2009-04-30 00:00:00',1980,780,22,1,1,15
36236,'2009-04-10 00:00:00',2012,812,1,1,1,17
36237,'2010-02-04 00:00:00',2468,68,1,1,2,46
36238,'2010-02-13 00:00:00',2520,120,1,1,2,46
36239,'2007-08-30 00:00:00',160,160,21,1,3,57
36240,'2007-10-07 00:00:00',460,460,1,1,3,59
36241,'2008-01-17 00:00:00',1116,1116,1,1,1,15
36242,'2010-03-10 00:00:00',2488,88,9,1,3,66
36243,'2010-01-29 00:00:00',2760,360,9,1,2,7
36244,'2009-12-19 00:00:00',3220,820,9,1,2,44
36245,'2009-05-01 00:00:00',2236,1036,1,1,1,10
36246,'2009-03-26 00:00:00',2336,1136,1,1,1,10
36247,'2010-03-12 00:00:00',2436,36,1,1,1,18
36248,'2008-01-19 00:00:00',448,448,1,1,1,14
36249,'2009-04-27 00:00:00',1212,12,1,1,1,17
36250,'2010-02-18 00:00:00',3320,920,9,1,2,46
36251,'2009-11-27 00:00:00',3356,956,9,1,3,65
36252,'2007-09-08 00:00:00',348,348,22,1,1,14
36253,'2008-05-08 00:00:00',36,36,22,1,2,50
36254,'2008-02-15 00:00:00',916,916,9,1,1,15
36255,'2008-08-14 00:00:00',2180,980,1,1,1,15
36256,'2009-12-11 00:00:00',2700,300,22,1,3,58
36257,'2010-02-21 00:00:00',3272,872,1,1,2,49
36258,'2007-11-01 00:00:00',60,60,1,1,3,58
36259,'2007-11-18 00:00:00',780,780,1,1,1,12
36260,'2010-03-03 00:00:00',2904,504,22,1,3,71
36261,'2008-08-17 00:00:00',1216,16,1,1,1,20
36262,'2008-08-11 00:00:00',2020,820,1,1,2,42
36263,'2010-01-09 00:00:00',2560,160,9,1,2,7
36264,'2009-10-16 00:00:00',2580,180,9,1,1,19
36265,'2010-03-19 00:00:00',2948,548,1,1,1,23
36266,'2008-10-23 00:00:00',2136,936,1,1,1,10
36267,'2009-08-23 00:00:00',2512,112,1,1,1,19
36268,'2010-02-18 00:00:00',2880,480,22,1,1,21
36269,'2010-01-10 00:00:00',2916,516,22,1,1,24
36270,'2009-09-25 00:00:00',3200,800,9,1,3,58
36271,'2009-12-10 00:00:00',3220,820,1,1,2,44
36272,'2009-12-20 00:00:00',3448,1048,1,1,1,23
36273,'2010-03-25 00:00:00',3540,1140,1,1,1,17
36274,'2008-02-24 00:00:00',236,236,22,1,2,50
36275,'2008-05-17 00:00:00',872,872,22,1,2,41
36276,'2008-01-30 00:00:00',1160,1160,13,1,3,57
36277,'2009-05-01 00:00:00',1512,312,1,1,1,17
36278,'2008-08-17 00:00:00',1912,712,1,1,1,17
36279,'2008-10-18 00:00:00',2028,828,9,1,3,54
36280,'2008-08-21 00:00:00',1588,388,22,1,3,65
36281,'2010-02-07 00:00:00',2436,36,9,1,1,18
36282,'2010-03-13 00:00:00',3320,920,1,1,2,46
36283,'2007-08-17 00:00:00',828,828,9,1,3,69
36284,'2009-09-24 00:00:00',2768,368,1,1,2,44
36285,'2008-05-22 00:00:00',812,812,1,1,1,9
36286,'2009-01-09 00:00:00',1916,716,9,1,1,22
36287,'2009-11-01 00:00:00',3556,1156,21,1,3,65
36288,'2008-03-15 00:00:00',60,60,9,1,3,58
36289,'2010-03-14 00:00:00',2568,168,1,1,2,44
36290,'2010-01-11 00:00:00',2664,264,1,1,2,42
36291,'2010-03-07 00:00:00',3180,780,1,1,1,19
36292,'2009-04-25 00:00:00',1812,612,1,1,1,17
36293,'2009-09-13 00:00:00',2656,256,13,1,3,65
36294,'2010-03-26 00:00:00',2780,380,22,1,1,19
36295,'2009-12-14 00:00:00',3148,748,1,1,1,23
36296,'2008-08-10 00:00:00',1948,748,1,1,1,22
36297,'2009-09-24 00:00:00',3332,932,1,1,1,9
36298,'2009-02-14 00:00:00',1212,12,1,1,1,17
36299,'2009-01-11 00:00:00',1736,536,1,1,1,10
36300,'2009-12-13 00:00:00',3456,1056,13,1,3,65
36301,'2009-09-06 00:00:00',3140,740,1,1,1,17
36302,'2008-02-20 00:00:00',12,12,9,1,1,9
36303,'2008-03-31 00:00:00',316,316,9,1,1,15
36304,'2009-12-18 00:00:00',3248,848,1,1,1,23
36305,'2009-09-27 00:00:00',3468,1068,13,1,2,46
36306,'2007-09-26 00:00:00',848,848,1,1,1,14
36307,'2008-04-19 00:00:00',884,884,1,1,1,13
36308,'2010-02-25 00:00:00',3360,960,22,1,2,7
36309,'2008-08-14 00:00:00',1920,720,1,1,2,7
36310,'2009-03-26 00:00:00',1936,736,1,1,1,10
36311,'2009-11-14 00:00:00',2460,60,16,1,2,42
36312,'2009-11-28 00:00:00',2712,312,1,1,1,19
36313,'2009-11-28 00:00:00',3512,1112,1,1,1,19
36314,'2007-10-05 00:00:00',516,516,1,1,1,15
36315,'2008-02-13 00:00:00',1116,1116,9,1,1,15
36316,'2008-10-10 00:00:00',1352,152,17,1,2,42
36317,'2009-02-13 00:00:00',1448,248,22,1,1,20
36318,'2009-04-20 00:00:00',1636,436,1,1,1,10
36319,'2008-10-02 00:00:00',2312,1112,1,1,1,17
36320,'2009-08-29 00:00:00',2648,248,22,1,1,23
36321,'2009-10-24 00:00:00',3352,952,1,1,2,44
36322,'2010-03-25 00:00:00',3436,1036,1,1,1,18
36323,'2008-01-05 00:00:00',1036,1036,1,1,2,50
36324,'2009-03-26 00:00:00',1280,80,1,1,1,15
36325,'2009-08-27 00:00:00',3260,860,9,1,2,42
36326,'2008-06-09 00:00:00',216,216,21,1,1,15
36327,'2010-01-24 00:00:00',2520,120,9,1,2,46
36328,'2007-08-18 00:00:00',1128,1128,9,1,3,53
36329,'2009-05-21 00:00:00',1500,300,21,1,3,65
36330,'2009-03-22 00:00:00',2220,1020,9,1,2,42
36331,'2009-04-27 00:00:00',2348,1148,1,1,1,22
36332,'2010-02-26 00:00:00',2436,36,1,1,1,18
36333,'2009-09-24 00:00:00',3432,1032,1,1,1,9
36334,'2010-01-29 00:00:00',3560,1160,9,1,2,7
36335,'2007-12-15 00:00:00',956,956,21,1,1,1
36336,'2009-05-15 00:00:00',1736,536,1,1,1,10
36337,'2009-05-15 00:00:00',2220,1020,1,1,2,42
36338,'2009-09-28 00:00:00',2788,388,9,1,3,58
36339,'2009-10-01 00:00:00',2860,460,21,1,2,42
36340,'2009-10-23 00:00:00',3212,812,1,1,1,21
36341,'2008-03-28 00:00:00',316,316,9,1,1,15
36342,'2007-11-10 00:00:00',348,348,1,1,1,14
36343,'2010-02-18 00:00:00',2520,120,9,1,2,46
36344,'2008-02-14 00:00:00',212,212,1,1,1,9
36345,'2008-02-23 00:00:00',260,260,21,1,3,71
36346,'2008-09-15 00:00:00',1280,80,1,1,1,15
36347,'2008-08-24 00:00:00',1888,688,22,1,3,55
36348,'2010-02-13 00:00:00',3336,936,9,1,1,18
36349,'2008-09-27 00:00:00',1380,180,1,1,1,15
36350,'2009-01-03 00:00:00',1552,352,9,1,2,42
36351,'2008-12-08 00:00:00',1712,512,1,1,1,17
36352,'2009-04-13 00:00:00',1940,740,1,1,1,9
36353,'2009-03-12 00:00:00',2336,1136,9,1,1,10
36354,'2010-02-22 00:00:00',2636,236,1,1,1,18
36355,'2010-02-06 00:00:00',3064,664,9,1,2,42
36356,'2008-02-14 00:00:00',780,780,9,1,1,12
36357,'2007-10-21 00:00:00',948,948,1,1,1,14
36358,'2008-09-20 00:00:00',2160,960,6,1,3,62
36359,'2009-11-13 00:00:00',2964,564,9,1,2,7
36360,'2010-01-09 00:00:00',3360,960,9,1,2,7
36361,'2009-05-08 00:00:00',2148,948,1,1,1,22
36362,'2009-12-17 00:00:00',3268,868,1,1,2,46
36363,'2008-05-03 00:00:00',72,72,1,1,2,41
36364,'2008-05-05 00:00:00',116,116,22,1,1,15
36365,'2008-09-22 00:00:00',1360,160,13,1,3,60
36366,'2008-12-12 00:00:00',1396,196,22,1,3,59
36367,'2009-12-17 00:00:00',3368,968,1,1,2,44
36368,'2010-02-19 00:00:00',3404,1004,21,1,3,71
36369,'2009-12-11 00:00:00',3536,1136,1,1,1,18
36370,'2009-01-08 00:00:00',1620,420,9,1,2,42
36371,'2009-01-04 00:00:00',2248,1048,22,1,1,20
36372,'2008-01-19 00:00:00',536,536,21,1,2,48
36373,'2008-04-24 00:00:00',228,228,9,1,3,64
36374,'2008-01-18 00:00:00',536,536,21,1,2,48
36375,'2008-10-11 00:00:00',1680,480,1,1,1,15
36376,'2009-03-22 00:00:00',1980,780,22,1,1,15
36377,'2009-05-15 00:00:00',2320,1120,1,1,2,7
36378,'2008-05-09 00:00:00',836,836,22,1,2,50
