StandardizedTestScoreID,StudentID,SISStudentID,TestDate,SubjectID,RawScore,PossibleRawScore,ScaledScore,PossibleScaledScore,PerformanceLevel,Lexile,LatestTest
1939,2955,555,'2010-04-02 00:00:00',6,32.00,50.00,805.00,950.00,2.00, 185L,0
1940,2955,555,'2009-01-01 00:00:00',6,33.00,50.00,810.00,950.00,2.00,   BR,1
1941,2955,555,'2009-01-01 00:00:00',10,0.00,0.00,322.00,950.00,2.00,   BR,0
1942,2955,555,'2010-04-02 00:00:00',10,26.00,60.00,786.00,950.00,1.00, 185L,1
1943,2955,555,'2009-01-01 00:00:00',18,7.00,8.00,805.00,950.00,2.00,   BR,0
1944,2955,555,'2010-04-02 00:00:00',18,7.00,8.00,807.00,950.00,2.00, 185L,1
1945,2956,556,'2009-01-01 00:00:00',6,32.00,50.00,808.00,950.00,2.00,   BR,0
1946,2956,556,'2010-04-02 00:00:00',6,38.00,50.00,820.00,950.00,2.00, 300L,1
1947,2956,556,'2009-01-01 00:00:00',10,0.00,0.00,312.00,950.00,2.00,   BR,0
1948,2956,556,'2010-04-02 00:00:00',10,33.00,60.00,798.00,950.00,1.00, 300L,1
1949,2956,556,'2009-01-01 00:00:00',18,7.00,8.00,815.00,950.00,2.00,   BR,0
1950,2956,556,'2010-04-02 00:00:00',18,7.00,8.00,822.00,950.00,2.00, 300L,1
1951,2991,591,'2009-01-01 00:00:00',6,33.00,50.00,810.00,950.00,2.00,  420,0
1952,2991,591,'2010-04-02 00:00:00',6,35.00,50.00,812.00,950.00,2.00, 515L,1
1953,2991,591,'2009-01-01 00:00:00',10,0.00,0.00,340.00,950.00,2.00,  420,0
1954,2991,591,'2010-04-02 00:00:00',10,36.00,60.00,804.00,950.00,2.00, 515L,1
1955,2991,591,'2010-04-02 00:00:00',18,8.00,8.00,851.00,950.00,3.00, 515L,0
1956,2991,591,'2009-01-01 00:00:00',18,8.00,8.00,875.00,950.00,3.00,  420,1
1957,2992,592,'2009-01-01 00:00:00',6,36.00,50.00,817.00,950.00,2.00,  420,0
1958,2992,592,'2010-04-02 00:00:00',6,44.00,50.00,842.00,950.00,2.00, 725L,1
1959,2992,592,'2010-04-02 00:00:00',10,52.00,60.00,842.00,950.00,2.00, 725L,0
1960,2992,592,'2009-01-01 00:00:00',10,0.00,0.00,367.00,950.00,3.00,  420,1
1961,2992,592,'2009-01-01 00:00:00',18,8.00,8.00,875.00,950.00,3.00,  420,0
1962,2992,592,'2010-04-02 00:00:00',18,8.00,8.00,879.00,950.00,3.00, 725L,1
1963,2993,593,'2009-01-01 00:00:00',6,18.00,50.00,780.00,950.00,1.00,   BR,0
1964,2993,593,'2010-04-02 00:00:00',6,33.00,50.00,807.00,950.00,2.00, 270L,1
1965,2993,593,'2010-04-02 00:00:00',10,34.00,60.00,800.00,950.00,2.00, 270L,0
1966,2993,593,'2009-01-01 00:00:00',10,0.00,0.00,302.00,950.00,2.00,   BR,1
1967,2993,593,'2009-01-01 00:00:00',18,6.00,8.00,810.00,950.00,2.00,   BR,0
1968,2993,593,'2010-04-02 00:00:00',18,7.00,8.00,818.00,950.00,2.00, 270L,1
1969,3024,624,'2009-01-01 00:00:00',6,40.00,50.00,827.00,950.00,2.00,   95,0
1970,3024,624,'2010-04-02 00:00:00',6,40.00,50.00,827.00,950.00,2.00, 365L,1
1971,3024,624,'2009-01-01 00:00:00',10,0.00,0.00,328.00,950.00,2.00,   95,0
1972,3024,624,'2010-04-02 00:00:00',10,46.00,60.00,824.00,950.00,2.00, 365L,1
1973,3024,624,'2010-04-02 00:00:00',18,7.00,8.00,831.00,950.00,2.00, 365L,0
1974,3024,624,'2009-01-01 00:00:00',18,8.00,8.00,837.00,950.00,2.00,   95,1
1975,3025,625,'2009-01-01 00:00:00',6,36.00,50.00,817.00,950.00,2.00,  145,0
1976,3025,625,'2010-04-02 00:00:00',6,41.00,50.00,830.00,950.00,2.00, 410L,1
1977,3025,625,'2009-01-01 00:00:00',10,0.00,0.00,358.00,950.00,3.00,  145,0
1978,3025,625,'2010-04-02 00:00:00',10,53.00,60.00,846.00,950.00,2.00, 410L,1
1979,3025,625,'2010-04-02 00:00:00',18,6.00,8.00,837.00,950.00,2.00, 410L,0
1980,3025,625,'2009-01-01 00:00:00',18,8.00,8.00,843.00,950.00,2.00,  145,1
1981,3026,626,'2009-01-01 00:00:00',6,33.00,50.00,810.00,950.00,2.00,   BR,0
1982,3026,626,'2010-04-02 00:00:00',6,35.00,50.00,812.00,950.00,2.00, 365L,1
1983,3026,626,'2010-04-02 00:00:00',10,44.00,60.00,820.00,950.00,2.00, 365L,0
1984,3026,626,'2009-01-01 00:00:00',10,0.00,0.00,315.00,950.00,2.00,   BR,1
1985,3026,626,'2009-01-01 00:00:00',18,5.00,8.00,807.00,950.00,2.00,   BR,0
1986,3026,626,'2010-04-02 00:00:00',18,8.00,8.00,831.00,950.00,2.00, 365L,1
1987,3027,627,'2010-04-02 00:00:00',6,42.00,50.00,834.00,950.00,2.00, 515L,0
1988,3027,627,'2009-01-01 00:00:00',6,46.00,50.00,850.00,950.00,3.00,  205,1
1989,3027,627,'2010-04-02 00:00:00',10,53.00,60.00,846.00,950.00,2.00, 515L,0
1990,3027,627,'2009-01-01 00:00:00',10,0.00,0.00,343.00,950.00,2.00,  205,1
1991,3027,627,'2009-01-01 00:00:00',18,6.00,8.00,850.00,950.00,3.00,  205,0
1992,3027,627,'2010-04-02 00:00:00',18,8.00,8.00,851.00,950.00,3.00, 515L,1
1993,3054,654,'2010-04-02 00:00:00',6,42.00,50.00,834.00,950.00,2.00, 515L,0
1994,3054,654,'2009-01-01 00:00:00',6,45.00,50.00,845.00,950.00,2.00,  205,1
1995,3054,654,'2009-01-01 00:00:00',10,0.00,0.00,373.00,950.00,3.00,  205,0
1996,3054,654,'2010-04-02 00:00:00',10,49.00,60.00,832.00,950.00,2.00, 515L,1
1997,3054,654,'2009-01-01 00:00:00',18,8.00,8.00,850.00,950.00,3.00,  205,0
1998,3054,654,'2010-04-02 00:00:00',18,8.00,8.00,851.00,950.00,3.00, 515L,1
1999,3055,655,'2009-01-01 00:00:00',6,34.00,50.00,812.00,950.00,2.00,   BR,0
2000,3055,655,'2010-04-02 00:00:00',6,39.00,50.00,823.00,950.00,2.00, 365L,1
2001,3055,655,'2009-01-01 00:00:00',10,0.00,0.00,340.00,950.00,2.00,   BR,0
2002,3055,655,'2010-04-02 00:00:00',10,53.00,60.00,846.00,950.00,2.00, 365L,1
2003,3055,655,'2009-01-01 00:00:00',18,7.00,8.00,800.00,950.00,2.00,   BR,0
2004,3055,655,'2010-04-02 00:00:00',18,7.00,8.00,831.00,950.00,2.00, 365L,1
2005,3056,656,'2009-01-01 00:00:00',6,47.00,50.00,857.00,950.00,3.00,  550,0
2006,3056,656,'2010-04-02 00:00:00',6,47.00,50.00,861.00,950.00,3.00, 725L,1
2007,3056,656,'2009-01-01 00:00:00',10,0.00,0.00,354.00,950.00,3.00,  550,0
2008,3056,656,'2010-04-02 00:00:00',10,49.00,60.00,832.00,950.00,2.00, 725L,1
2009,3056,656,'2010-04-02 00:00:00',18,8.00,8.00,879.00,950.00,3.00, 725L,0
2010,3056,656,'2009-01-01 00:00:00',18,8.00,8.00,901.00,950.00,3.00,  550,1
2011,3091,691,'2009-01-01 00:00:00',6,43.00,50.00,836.00,950.00,2.00,  205,0
2012,3091,691,'2010-04-02 00:00:00',6,47.00,50.00,861.00,950.00,3.00, 725L,1
2013,3091,691,'2009-01-01 00:00:00',10,0.00,0.00,340.00,950.00,2.00,  205,0
2014,3091,691,'2010-04-02 00:00:00',10,49.00,60.00,832.00,950.00,2.00, 725L,1
2015,3091,691,'2009-01-01 00:00:00',18,8.00,8.00,850.00,950.00,3.00,  205,0
2016,3091,691,'2010-04-02 00:00:00',18,8.00,8.00,879.00,950.00,3.00, 725L,1
2017,3092,692,'2009-01-01 00:00:00',6,45.00,50.00,845.00,950.00,2.00,  145,0
2018,3092,692,'2010-04-02 00:00:00',6,46.00,50.00,854.00,950.00,3.00, 780L,1
2019,3092,692,'2009-01-01 00:00:00',10,0.00,0.00,387.00,950.00,3.00,  145,0
2020,3092,692,'2010-04-02 00:00:00',10,60.00,60.00,930.00,950.00,3.00, 780L,1
2021,3092,692,'2009-01-01 00:00:00',18,7.00,8.00,843.00,950.00,2.00,  145,0
2022,3092,692,'2010-04-02 00:00:00',18,8.00,8.00,920.00,950.00,3.00, 780L,1
2023,3093,693,'2009-01-01 00:00:00',6,39.00,50.00,824.00,950.00,2.00,  145,0
2024,3093,693,'2010-04-02 00:00:00',6,43.00,50.00,838.00,950.00,2.00, 300L,1
2025,3093,693,'2009-01-01 00:00:00',10,0.00,0.00,325.00,950.00,2.00,  145,0
2026,3093,693,'2010-04-02 00:00:00',10,39.00,60.00,809.00,950.00,2.00, 300L,1
2027,3093,693,'2010-04-02 00:00:00',18,7.00,8.00,822.00,950.00,2.00, 300L,0
2028,3093,693,'2009-01-01 00:00:00',18,8.00,8.00,843.00,950.00,2.00,  145,1
2029,3124,724,'2009-01-01 00:00:00',6,31.00,50.00,806.00,950.00,2.00,  205,0
2030,3124,724,'2010-04-02 00:00:00',6,44.00,50.00,842.00,950.00,2.00, 510L,1
2031,3124,724,'2010-04-02 00:00:00',10,52.00,60.00,842.00,950.00,2.00, 510L,0
2032,3124,724,'2009-01-01 00:00:00',10,0.00,0.00,350.00,950.00,3.00,  205,1
2033,3124,724,'2010-04-02 00:00:00',18,8.00,8.00,850.00,950.00,3.00, 510L,0
2034,3124,724,'2009-01-01 00:00:00',18,8.00,8.00,850.00,950.00,3.00,  205,1
2035,3125,725,'2009-01-01 00:00:00',6,42.00,50.00,833.00,950.00,2.00,   BR,0
2036,3125,725,'2010-04-02 00:00:00',6,44.00,50.00,842.00,950.00,2.00, 330L,1
2037,3125,725,'2010-04-02 00:00:00',10,55.00,60.00,855.00,950.00,3.00, 330L,0
2038,3125,725,'2009-01-01 00:00:00',10,0.00,0.00,373.00,950.00,3.00,   BR,1
2039,3125,725,'2009-01-01 00:00:00',18,8.00,8.00,825.00,950.00,2.00,   BR,0
2040,3125,725,'2010-04-02 00:00:00',18,8.00,8.00,826.00,950.00,2.00, 330L,1
2041,3126,726,'2009-01-01 00:00:00',6,22.00,50.00,788.00,950.00,1.00,   BR,0
2042,3126,726,'2010-04-02 00:00:00',6,39.00,50.00,823.00,950.00,2.00, 300L,1
2043,3126,726,'2009-01-01 00:00:00',10,0.00,0.00,307.00,950.00,2.00,   BR,0
2044,3126,726,'2010-04-02 00:00:00',10,39.00,60.00,809.00,950.00,2.00, 300L,1
2045,3126,726,'2010-04-02 00:00:00',18,5.00,8.00,822.00,950.00,2.00, 300L,0
2046,3126,726,'2009-01-01 00:00:00',18,4.00,8.00,807.00,950.00,2.00,   BR,1
2047,3127,727,'2009-01-01 00:00:00',6,45.00,50.00,845.00,950.00,2.00,  285,0
2048,3127,727,'2010-04-02 00:00:00',6,45.00,50.00,850.00,950.00,3.00, 515L,1
2049,3127,727,'2009-01-01 00:00:00',10,0.00,0.00,397.00,950.00,3.00,  285,0
2050,3127,727,'2010-04-02 00:00:00',10,57.00,60.00,868.00,950.00,3.00, 515L,1
2051,3127,727,'2010-04-02 00:00:00',18,8.00,8.00,851.00,950.00,3.00, 515L,0
2052,3127,727,'2009-01-01 00:00:00',18,8.00,8.00,859.00,950.00,3.00,  285,1
2053,3154,754,'2009-01-01 00:00:00',6,44.00,50.00,840.00,950.00,2.00,  285,0
2054,3154,754,'2010-04-02 00:00:00',6,45.00,50.00,850.00,950.00,3.00, 725L,1
2055,3154,754,'2009-01-01 00:00:00',10,0.00,0.00,387.00,950.00,3.00,  285,0
2056,3154,754,'2010-04-02 00:00:00',10,59.00,60.00,895.00,950.00,3.00, 725L,1
2057,3154,754,'2009-01-01 00:00:00',18,8.00,8.00,859.00,950.00,3.00,  285,0
2058,3154,754,'2010-04-02 00:00:00',18,8.00,8.00,879.00,950.00,3.00, 725L,1
2059,3155,755,'2009-01-01 00:00:00',6,44.00,50.00,840.00,950.00,2.00,  205,0
2060,3155,755,'2010-04-02 00:00:00',6,48.00,50.00,871.00,950.00,3.00, 600L,1
2061,3155,755,'2010-04-02 00:00:00',10,60.00,60.00,930.00,950.00,3.00, 600L,0
2062,3155,755,'2009-01-01 00:00:00',10,0.00,0.00,367.00,950.00,3.00,  205,1
2063,3155,755,'2009-01-01 00:00:00',18,8.00,8.00,850.00,950.00,3.00,  205,0
2064,3155,755,'2010-04-02 00:00:00',18,8.00,8.00,862.00,950.00,3.00, 600L,1
2065,3156,756,'2009-01-01 00:00:00',6,48.00,50.00,866.00,950.00,3.00,  420,0
2066,3156,756,'2010-04-02 00:00:00',6,48.00,50.00,871.00,950.00,3.00, 725L,1
2067,3156,756,'2009-01-01 00:00:00',10,0.00,0.00,397.00,950.00,3.00,  420,0
2068,3156,756,'2010-04-02 00:00:00',10,59.00,60.00,895.00,950.00,3.00, 725L,1
2069,3156,756,'2009-01-01 00:00:00',18,8.00,8.00,875.00,950.00,3.00,  420,0
2070,3156,756,'2010-04-02 00:00:00',18,7.00,8.00,879.00,950.00,3.00, 725L,1
2071,3191,791,'2010-04-02 00:00:00',6,38.00,50.00,820.00,950.00,2.00, 510L,1
2072,3191,791,'2010-04-02 00:00:00',10,50.00,60.00,835.00,950.00,2.00, 510L,1
2073,3191,791,'2010-04-02 00:00:00',18,8.00,8.00,850.00,950.00,3.00, 510L,1
2074,3192,792,'2009-01-01 00:00:00',6,26.00,50.00,796.00,950.00,1.00,   BR,0
2075,3192,792,'2010-04-02 00:00:00',6,35.00,50.00,812.00,950.00,2.00, 300L,1
2076,3192,792,'2010-04-02 00:00:00',10,42.00,60.00,815.00,950.00,2.00, 300L,0
2077,3192,792,'2009-01-01 00:00:00',10,0.00,0.00,340.00,950.00,2.00,   BR,1
2078,3192,792,'2009-01-01 00:00:00',18,3.00,8.00,795.00,950.00,1.00,   BR,0
2079,3192,792,'2010-04-02 00:00:00',18,6.00,8.00,822.00,950.00,2.00, 300L,1
2080,3193,793,'2010-04-02 00:00:00',6,45.00,50.00,850.00,950.00,3.00, 600L,0
2081,3193,793,'2009-01-01 00:00:00',6,46.00,50.00,850.00,950.00,3.00,  285,1
2082,3193,793,'2009-01-01 00:00:00',10,0.00,0.00,379.00,950.00,3.00,  285,0
2083,3193,793,'2010-04-02 00:00:00',10,58.00,60.00,878.00,950.00,3.00, 600L,1
2084,3193,793,'2009-01-01 00:00:00',18,7.00,8.00,859.00,950.00,3.00,  285,0
2085,3193,793,'2010-04-02 00:00:00',18,8.00,8.00,862.00,950.00,3.00, 600L,1
2086,3224,824,'2009-01-01 00:00:00',6,28.00,50.00,800.00,950.00,2.00,   BR,0
2087,3224,824,'2010-04-02 00:00:00',6,33.00,50.00,807.00,950.00,2.00, 185L,1
2088,3224,824,'2010-04-02 00:00:00',10,41.00,60.00,813.00,950.00,2.00, 185L,0
2089,3224,824,'2009-01-01 00:00:00',10,0.00,0.00,331.00,950.00,2.00,   BR,1
2090,3224,824,'2009-01-01 00:00:00',18,4.00,8.00,813.00,950.00,2.00,   BR,0
2091,3224,824,'2010-04-02 00:00:00',18,5.00,8.00,807.00,950.00,2.00, 185L,1
2092,3225,825,'2010-04-02 00:00:00',6,31.00,50.00,802.00,950.00,2.00, 330L,0
2093,3225,825,'2009-01-01 00:00:00',6,30.00,50.00,804.00,950.00,2.00,   25,1
2094,3225,825,'2009-01-01 00:00:00',10,0.00,0.00,305.00,950.00,2.00,   25,0
2095,3225,825,'2010-04-02 00:00:00',10,32.00,60.00,796.00,950.00,1.00, 330L,1
2096,3225,825,'2010-04-02 00:00:00',18,8.00,8.00,826.00,950.00,2.00, 330L,0
2097,3225,825,'2009-01-01 00:00:00',18,6.00,8.00,829.00,950.00,2.00,   25,1
2098,3226,826,'2009-01-01 00:00:00',6,39.00,50.00,824.00,950.00,2.00,  145,0
2099,3226,826,'2010-04-02 00:00:00',6,45.00,50.00,850.00,950.00,3.00, 510L,1
2100,3226,826,'2009-01-01 00:00:00',10,0.00,0.00,343.00,950.00,2.00,  145,0
2101,3226,826,'2010-04-02 00:00:00',10,44.00,60.00,820.00,950.00,2.00, 510L,1
2102,3226,826,'2009-01-01 00:00:00',18,7.00,8.00,843.00,950.00,2.00,  145,0
2103,3226,826,'2010-04-02 00:00:00',18,7.00,8.00,850.00,950.00,3.00, 510L,1
2104,3227,827,'2009-01-01 00:00:00',6,22.00,50.00,788.00,950.00,1.00,   BR,0
2105,3227,827,'2010-04-02 00:00:00',6,33.00,50.00,807.00,950.00,2.00, 165L,1
2106,3227,827,'2010-04-02 00:00:00',10,32.00,60.00,796.00,950.00,1.00, 165L,0
2107,3227,827,'2009-01-01 00:00:00',10,0.00,0.00,307.00,950.00,2.00,   BR,1
2108,3227,827,'2010-04-02 00:00:00',18,6.00,8.00,804.00,950.00,2.00, 165L,0
2109,3227,827,'2009-01-01 00:00:00',18,5.00,8.00,810.00,950.00,2.00,   BR,1
2110,3254,854,'2010-04-02 00:00:00',6,45.00,50.00,850.00,950.00,3.00, 515L,0
2111,3254,854,'2009-01-01 00:00:00',6,46.00,50.00,850.00,950.00,3.00,  550,1
2112,3254,854,'2009-01-01 00:00:00',10,0.00,0.00,358.00,950.00,3.00,  550,0
2113,3254,854,'2010-04-02 00:00:00',10,50.00,60.00,835.00,950.00,2.00, 515L,1
2114,3254,854,'2010-04-02 00:00:00',18,6.00,8.00,851.00,950.00,3.00, 515L,0
2115,3254,854,'2009-01-01 00:00:00',18,8.00,8.00,901.00,950.00,3.00,  550,1
2116,3255,855,'2009-01-01 00:00:00',6,40.00,50.00,827.00,950.00,2.00,   95,0
2117,3255,855,'2010-04-02 00:00:00',6,43.00,50.00,838.00,950.00,2.00, 410L,1
2118,3255,855,'2010-04-02 00:00:00',10,51.00,60.00,838.00,950.00,2.00, 410L,0
2119,3255,855,'2009-01-01 00:00:00',10,0.00,0.00,363.00,950.00,3.00,   95,1
2120,3255,855,'2009-01-01 00:00:00',18,8.00,8.00,837.00,950.00,2.00,   95,0
2121,3255,855,'2010-04-02 00:00:00',18,8.00,8.00,837.00,950.00,2.00, 410L,1
2122,3256,856,'2010-04-02 00:00:00',6,44.00,50.00,842.00,950.00,2.00, 240L,0
2123,3256,856,'2009-01-01 00:00:00',6,45.00,50.00,845.00,950.00,2.00,   BR,1
2124,3256,856,'2009-01-01 00:00:00',10,0.00,0.00,354.00,950.00,3.00,   BR,0
2125,3256,856,'2010-04-02 00:00:00',10,41.00,60.00,813.00,950.00,2.00, 240L,1
2126,3256,856,'2010-04-02 00:00:00',18,6.00,8.00,814.00,950.00,2.00, 240L,0
2127,3256,856,'2009-01-01 00:00:00',18,6.00,8.00,815.00,950.00,2.00,   BR,1
2128,3291,891,'2009-01-01 00:00:00',6,45.00,50.00,845.00,950.00,2.00,  550,0
2129,3291,891,'2010-04-02 00:00:00',6,46.00,50.00,854.00,950.00,3.00, 780L,1
2130,3291,891,'2009-01-01 00:00:00',10,0.00,0.00,350.00,950.00,3.00,  550,0
2131,3291,891,'2010-04-02 00:00:00',10,52.00,60.00,842.00,950.00,2.00, 780L,1
2132,3291,891,'2009-01-01 00:00:00',18,8.00,8.00,901.00,950.00,3.00,  550,0
2133,3291,891,'2010-04-02 00:00:00',18,8.00,8.00,920.00,950.00,3.00, 780L,1
2134,3292,892,'2009-01-01 00:00:00',6,33.00,50.00,810.00,950.00,2.00,   BR,0
2135,3292,892,'2010-04-02 00:00:00',6,37.00,50.00,818.00,950.00,2.00, 240L,1
2136,3292,892,'2009-01-01 00:00:00',10,0.00,0.00,387.00,950.00,3.00,   BR,0
2137,3292,892,'2010-04-02 00:00:00',10,47.00,60.00,827.00,950.00,2.00, 240L,1
2138,3292,892,'2009-01-01 00:00:00',18,7.00,8.00,818.00,950.00,2.00,   BR,0
2139,3292,892,'2010-04-02 00:00:00',18,5.00,8.00,814.00,950.00,2.00, 240L,1
2140,3293,893,'2009-01-01 00:00:00',6,43.00,50.00,836.00,950.00,2.00,  205,0
2141,3293,893,'2010-04-02 00:00:00',6,45.00,50.00,850.00,950.00,3.00, 600L,1
2142,3293,893,'2009-01-01 00:00:00',10,0.00,0.00,387.00,950.00,3.00,  205,0
2143,3293,893,'2010-04-02 00:00:00',10,57.00,60.00,868.00,950.00,3.00, 600L,1
2144,3293,893,'2009-01-01 00:00:00',18,8.00,8.00,850.00,950.00,3.00,  205,0
2145,3293,893,'2010-04-02 00:00:00',18,7.00,8.00,862.00,950.00,3.00, 600L,1
2146,3324,924,'2009-01-01 00:00:00',6,41.00,50.00,830.00,950.00,2.00,   BR,0
2147,3324,924,'2010-04-02 00:00:00',6,42.00,50.00,834.00,950.00,2.00, 510L,1
2148,3324,924,'2009-01-01 00:00:00',10,0.00,0.00,354.00,950.00,3.00,   BR,0
2149,3324,924,'2010-04-02 00:00:00',10,47.00,60.00,827.00,950.00,2.00, 510L,1
2150,3324,924,'2009-01-01 00:00:00',18,6.00,8.00,825.00,950.00,2.00,   BR,0
2151,3324,924,'2010-04-02 00:00:00',18,7.00,8.00,850.00,950.00,3.00, 510L,1
2152,3325,925,'2009-01-01 00:00:00',6,38.00,50.00,821.00,950.00,2.00,  285,0
2153,3325,925,'2010-04-02 00:00:00',6,45.00,50.00,850.00,950.00,3.00, 725L,1
2154,3325,925,'2010-04-02 00:00:00',10,50.00,60.00,835.00,950.00,2.00, 725L,0
2155,3325,925,'2009-01-01 00:00:00',10,0.00,0.00,343.00,950.00,2.00,  285,1
2156,3325,925,'2009-01-01 00:00:00',18,8.00,8.00,859.00,950.00,3.00,  285,0
2157,3325,925,'2010-04-02 00:00:00',18,8.00,8.00,879.00,950.00,3.00, 725L,1
2158,3326,926,'2010-04-02 00:00:00',6,48.00,50.00,871.00,950.00,3.00, 725L,0
2159,3326,926,'2009-01-01 00:00:00',6,49.00,50.00,881.00,950.00,3.00,  550,1
2160,3326,926,'2009-01-01 00:00:00',10,0.00,0.00,387.00,950.00,3.00,  550,0
2161,3326,926,'2010-04-02 00:00:00',10,55.00,60.00,855.00,950.00,3.00, 725L,1
2162,3326,926,'2010-04-02 00:00:00',18,7.00,8.00,879.00,950.00,3.00, 725L,0
2163,3326,926,'2009-01-01 00:00:00',18,8.00,8.00,901.00,950.00,3.00,  550,1
2164,3327,927,'2009-01-01 00:00:00',6,35.00,50.00,814.00,950.00,2.00,   BR,0
2165,3327,927,'2010-04-02 00:00:00',6,46.00,50.00,854.00,950.00,3.00, 365L,1
2166,3327,927,'2010-04-02 00:00:00',10,57.00,60.00,868.00,950.00,3.00, 365L,0
2167,3327,927,'2009-01-01 00:00:00',10,0.00,0.00,343.00,950.00,2.00,   BR,1
2168,3327,927,'2009-01-01 00:00:00',18,7.00,8.00,822.00,950.00,2.00,   BR,0
2169,3327,927,'2010-04-02 00:00:00',18,8.00,8.00,831.00,950.00,2.00, 365L,1
2170,3354,954,'2009-01-01 00:00:00',6,37.00,50.00,819.00,950.00,2.00,  285,0
2171,3354,954,'2010-04-02 00:00:00',6,41.00,50.00,830.00,950.00,2.00, 240L,1
2172,3354,954,'2009-01-01 00:00:00',10,0.00,0.00,373.00,950.00,3.00,  285,0
2173,3354,954,'2010-04-02 00:00:00',10,56.00,60.00,861.00,950.00,3.00, 240L,1
2174,3354,954,'2010-04-02 00:00:00',18,7.00,8.00,814.00,950.00,2.00, 240L,0
2175,3354,954,'2009-01-01 00:00:00',18,7.00,8.00,859.00,950.00,3.00,  285,1
2176,3355,955,'2010-04-02 00:00:00',6,44.00,50.00,842.00,950.00,2.00, 515L,0
2177,3355,955,'2009-01-01 00:00:00',6,46.00,50.00,850.00,950.00,3.00,  550,1
2178,3355,955,'2010-04-02 00:00:00',10,58.00,60.00,878.00,950.00,3.00, 515L,0
2179,3355,955,'2009-01-01 00:00:00',10,0.00,0.00,431.00,950.00,3.00,  550,1
2180,3355,955,'2009-01-01 00:00:00',18,8.00,8.00,901.00,950.00,3.00,  550,0
2181,3355,955,'2010-04-02 00:00:00',18,7.00,8.00,851.00,950.00,3.00, 515L,1
2182,3356,956,'2010-04-02 00:00:00',6,30.00,50.00,800.00,950.00,2.00, 215L,0
2183,3356,956,'2009-01-01 00:00:00',6,31.00,50.00,806.00,950.00,2.00,   BR,1
2184,3356,956,'2010-04-02 00:00:00',10,38.00,60.00,807.00,950.00,2.00, 215L,0
2185,3356,956,'2009-01-01 00:00:00',10,0.00,0.00,325.00,950.00,2.00,   BR,1
2186,3356,956,'2010-04-02 00:00:00',18,6.00,8.00,811.00,950.00,2.00, 215L,0
2187,3356,956,'2009-01-01 00:00:00',18,4.00,8.00,815.00,950.00,2.00,   BR,1
2188,3391,991,'2010-04-02 00:00:00',6,40.00,50.00,827.00,950.00,2.00, 510L,0
2189,3391,991,'2009-01-01 00:00:00',6,41.00,50.00,830.00,950.00,2.00,  145,1
2190,3391,991,'2010-04-02 00:00:00',10,51.00,60.00,838.00,950.00,2.00, 510L,0
2191,3391,991,'2009-01-01 00:00:00',10,0.00,0.00,367.00,950.00,3.00,  145,1
2192,3391,991,'2009-01-01 00:00:00',18,8.00,8.00,843.00,950.00,2.00,  145,0
2193,3391,991,'2010-04-02 00:00:00',18,8.00,8.00,850.00,950.00,3.00, 510L,1
2194,3392,992,'2009-01-01 00:00:00',6,38.00,50.00,821.00,950.00,2.00,   25,0
2195,3392,992,'2010-04-02 00:00:00',6,45.00,50.00,850.00,950.00,3.00, 515L,1
2196,3392,992,'2009-01-01 00:00:00',10,0.00,0.00,334.00,950.00,2.00,   25,0
2197,3392,992,'2010-04-02 00:00:00',10,50.00,60.00,835.00,950.00,2.00, 515L,1
2198,3392,992,'2009-01-01 00:00:00',18,5.00,8.00,829.00,950.00,2.00,   25,0
2199,3392,992,'2010-04-02 00:00:00',18,8.00,8.00,851.00,950.00,3.00, 515L,1
2200,3393,993,'2010-04-02 00:00:00',6,45.00,50.00,850.00,950.00,3.00, 510L,0
2201,3393,993,'2009-01-01 00:00:00',6,47.00,50.00,857.00,950.00,3.00,  550,1
2202,3393,993,'2009-01-01 00:00:00',10,0.00,0.00,387.00,950.00,3.00,  550,0
2203,3393,993,'2010-04-02 00:00:00',10,51.00,60.00,838.00,950.00,2.00, 510L,1
2204,3393,993,'2010-04-02 00:00:00',18,7.00,8.00,850.00,950.00,3.00, 510L,0
2205,3393,993,'2009-01-01 00:00:00',18,8.00,8.00,901.00,950.00,3.00,  550,1
2206,3424,1024,'2009-01-01 00:00:00',6,40.00,50.00,827.00,950.00,2.00,   25,0
2207,3424,1024,'2010-04-02 00:00:00',6,43.00,50.00,838.00,950.00,2.00, 515L,1
2208,3424,1024,'2010-04-02 00:00:00',10,54.00,60.00,850.00,950.00,3.00, 515L,0
2209,3424,1024,'2009-01-01 00:00:00',10,0.00,0.00,354.00,950.00,3.00,   25,1
2210,3424,1024,'2010-04-02 00:00:00',18,8.00,8.00,851.00,950.00,3.00, 515L,0
2211,3424,1024,'2009-01-01 00:00:00',18,5.00,8.00,829.00,950.00,2.00,   25,1
2212,3425,1025,'2009-01-01 00:00:00',6,43.00,50.00,836.00,950.00,2.00,  285,0
2213,3425,1025,'2010-04-02 00:00:00',6,43.00,50.00,838.00,950.00,2.00, 515L,1
2214,3425,1025,'2009-01-01 00:00:00',10,0.00,0.00,387.00,950.00,3.00,  285,0
2215,3425,1025,'2010-04-02 00:00:00',10,47.00,60.00,827.00,950.00,2.00, 515L,1
2216,3425,1025,'2010-04-02 00:00:00',18,8.00,8.00,851.00,950.00,3.00, 515L,0
2217,3425,1025,'2009-01-01 00:00:00',18,7.00,8.00,859.00,950.00,3.00,  285,1
